gene-YOR391C	gene-YOR391C	10.2933973247065	-6.07706221477908	1.8411541902116	-3.30068076160457	0.000964505599780483	0.00244046615861411
gene-YNCO0029C	gene-YNCO0029C	16.4297361695464	-5.24617173564853	1.52369348862796	-3.44306238413643	0.000575166620218756	0.00152249987704965
gene-YGR067C	gene-YGR067C	462.139556196253	-5.12933932769176	0.697604274738444	-7.3527922827235	1.94108466590478e-13	2.07214330210638e-12
gene-YIL057C	gene-YIL057C	10861.3599977254	-5.07105871154471	0.696969342250348	-7.27587055001799	3.44193525921848e-13	3.55747725555267e-12
gene-YLR327C	gene-YLR327C	14461.6434807875	-5.02336016709789	0.392476325145949	-12.7991418723916	1.65772927562957e-37	3.34404009049413e-35
gene-YAL054C	gene-YAL054C	4922.1041655234	-4.98288446262086	0.707337253199518	-7.04456670432901	1.86039509915896e-12	1.72750973493332e-11
gene-YKL187C	gene-YKL187C	1263.30071084774	-4.81474341608519	0.692158636269536	-6.95612705496932	3.49754456073162e-12	3.1095191003465e-11
gene-YMR081C	gene-YMR081C	2808.51950705039	-4.7917157521378	0.428562943912716	-11.1808914424335	5.05793451885506e-29	4.22698813361459e-27
gene-YNL117W	gene-YNL117W	7953.4855891732	-4.78947473002042	0.451337854819847	-10.6117283956431	2.62841281023021e-26	1.58517679792234e-24
gene-YPR151C	gene-YPR151C	1264.26104344684	-4.71025151999859	0.558859101274583	-8.42833463614706	3.50619197524754e-17	6.40975720474941e-16
gene-YKR097W	gene-YKR097W	21608.7451027107	-4.70597915746569	0.392725306069569	-11.982877305676	4.3689237325791e-33	5.43791570969952e-31
gene-YKL188C	gene-YKL188C	246.274880023381	-4.70425305191299	0.640268672658933	-7.34731098489793	2.02233976891563e-13	2.15495221277895e-12
gene-YGR008C	gene-YGR008C	3071.30606568311	-4.66089787829717	0.475391417305717	-9.80433745462388	1.07852444183381e-22	3.94335499045486e-21
gene-YPR002W	gene-YPR002W	1936.3354519126	-4.66028881007584	0.646375742391576	-7.20987578035165	5.60029417244237e-13	5.61950615931181e-12
gene-YER067W	gene-YER067W	3332.57062583377	-4.63449945495175	0.582243248364276	-7.95973069326553	1.72414128600969e-15	2.50901157292455e-14
gene-YMR206W	gene-YMR206W	358.896960814482	-4.62693091043674	0.586938055245074	-7.88316734464386	3.19185142538089e-15	4.40385161284863e-14
gene-YIL101C	gene-YIL101C	516.79578182437	-4.62056558299914	0.616710069474419	-7.49228172476077	6.76864376375226e-14	7.79459960983281e-13
gene-YOR374W	gene-YOR374W	11519.8482156658	-4.6166619801296	0.543169864830361	-8.4994810630215	1.90440120747769e-17	3.59378937540144e-16
gene-YIL155C	gene-YIL155C	6248.5811418316	-4.54653657525082	0.471057319464771	-9.65176930148697	4.83148274703961e-22	1.63376728729374e-20
gene-YDR258C	gene-YDR258C	7192.49043779914	-4.53890485416323	0.530208363825954	-8.56060591238272	1.12275872536633e-17	2.18210582836978e-16
gene-YLR377C	gene-YLR377C	2133.30965018545	-4.52794514264743	0.521270678135248	-8.68636071924349	3.74235287576615e-18	7.68167169236209e-17
gene-YDR342C	gene-YDR342C	2152.58109201004	-4.50532581925789	0.409605470055159	-10.9991837234283	3.85606575766079e-28	2.85544109902729e-26
